MIASTO;Region;KOD;KIER;ULICA;P_OD;P_DO;N_OD;N_DO;POD;NOD
WARSZAWA;MAZOWIECKIE;04-426;022;SZYSZAK”W;50;32764;51;32765;    50 ;    51 
WARSZAWA;MAZOWIECKIE;04-428;022;SZEWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-429;022;MAGENTA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-854;022;KR”LA KAZIMIERZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-849;022;ØWANOWIECKA;2;92;1;63;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-419;022;ZAWODOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-420;022;ROTY;22;32764;23;32765;    22 ;    23 
WARSZAWA;MAZOWIECKIE;04-421;022;KADROWA;2;58;1;39;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-846;022;TRUSKOLASKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-847;022;AGRESTOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-847;022;MSZA—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-847;022;POPIO£”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-424;022;LICEALNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-850;022;RAD£OWA;2;24;1;11;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-851;022;SZTYGAR”W;2;22;1;23;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-851;022;åREDNIA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-851;022;ZABRZA—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-421;022;NOTARIALNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-421;022;PACHO£ CA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-421;022;SZYSZAK”W;2;48;1;49;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-423;022;SZTANDAR”W ALEJA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-848;022;K•KOLOWA;2;40;1;45;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-336;022;NASIELSKA;2;42;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;04-337;022;OBAROWSKA;20;32764;21;32765;    20 ;    21 
WARSZAWA;MAZOWIECKIE;04-338;022;BOREMLOWSKA;34;44;37;51;    34 ;    37 
WARSZAWA;MAZOWIECKIE;04-333;022;SEROCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-375;022;R BKOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-326;022;LUBINIECKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-322;022;OBAROWSKA;2;18;1;19;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-323;022;SZASER”W;74;86;73;91;    74 ;    73 
WARSZAWA;MAZOWIECKIE;04-324;022;KIPR”W;2;14;1;9;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-802;022;PAJ CZA;2;22;1;31;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-802;022;ZB”JNOG”RSKA;2;50;1;39;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-803;022;WARSZTATOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-804;022;PATRIOT”W;184;200;0;0;   184 ;     0 
WARSZAWA;MAZOWIECKIE;04-805;022;EZOPA;0;0;49;32765;     0 ;    49 
WARSZAWA;MAZOWIECKIE;04-335;022;SZASER”W;88;106;93;107;    88 ;    93 
WARSZAWA;MAZOWIECKIE;04-326;022;LUBARTOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-334;022;KIPR”W;16;32764;11;32765;    16 ;    11 
WARSZAWA;MAZOWIECKIE;04-327;022;KORDECKIEGO AUGUSTYNA 21 -45;16;40;0;0;    16 ;     0 
WARSZAWA;MAZOWIECKIE;04-328;022;GROCHOWSKA;132;146;0;0;   132 ;     0 
WARSZAWA;MAZOWIECKIE;04-329;022;GROCHOWSKA;148;166;0;0;   148 ;     0 
WARSZAWA;MAZOWIECKIE;04-330;022;KORDECKIEGO AUGUSTYNA;42;54;47;69;    42 ;    47 
WARSZAWA;MAZOWIECKIE;04-331;022;DUBIE—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-331;022;PU£TUSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-332;022;OSOWSKA;66;78;63;71;    66 ;    63 
WARSZAWA;MAZOWIECKIE;04-325;022;OSOWSKA;42;64;45;61;    42 ;    45 
WARSZAWA;MAZOWIECKIE;04-352;022;WSP”LNA DROGA;6;32764;0;0;     6 ;     0 
WARSZAWA;MAZOWIECKIE;04-345;022;WSP”LNA DROGA;0;0;5;32765;     0 ;     5 
WARSZAWA;MAZOWIECKIE;04-346;022;ROMEA I JULII;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-346;022;SZKLANYCH DOM”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-347;022;BOREMLOWSKA;46;32764;53;32765;    46 ;    53 
WARSZAWA;MAZOWIECKIE;04-348;022;GARWOLI—SKA;8;32764;7;32765;     8 ;     7 
WARSZAWA;MAZOWIECKIE;04-349;022;SZASER”W;108;32764;109;127;   108 ;   109 
WARSZAWA;MAZOWIECKIE;04-350;022;GARWOLI—SKA;2;6;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;04-351;022;PACA MICHA£A;2;10;1;23;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-342;022;NASIELSKA;44;32764;0;0;    44 ;     0 
WARSZAWA;MAZOWIECKIE;04-353;022;WSP”LNA DROGA;2;4;1;3;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-354;022;DASZOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-355;022;KORDECKIEGO AUGUSTYNA;56;32764;71;32765;    56 ;    71 
WARSZAWA;MAZOWIECKIE;04-356;022;GARWOLI—SKA;0;0;1;5;     0 ;     1 
WARSZAWA;MAZOWIECKIE;04-357;022;GROCHOWSKA;168;222;0;0;   168 ;     0 
WARSZAWA;MAZOWIECKIE;04-358;022;;;;;;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-359;022;KOBIELSKA;2;34;1;45;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-360;022;PROCHOWA;2;32;1;23;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-351;022;OSOWSKA;80;32764;73;32765;    80 ;    73 
WARSZAWA;MAZOWIECKIE;04-344;022;MAKOWSKA;132;32764;135;32765;   132 ;   135 
WARSZAWA;MAZOWIECKIE;04-343;022;NASIELSKA;0;0;1;32765;     0 ;     1 
WARSZAWA;MAZOWIECKIE;04-339;022;BARWNICZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-339;022;RUSZNIKARSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-340;022;;;;;;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-341;022;MAKOWSKA;122;130;123;133;   122 ;   123 
WARSZAWA;MAZOWIECKIE;04-308;022;D BY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-770;022;JEØYNOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-303;022;TYåMIENICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-304;022;BITWY GROCHOWSKIEJ;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-304;022;TREMBOWELSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-305;022;HETMA—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-305;022;POKUCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-305;022;Ø”£KIEWSKIEGO STANIS£AWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-321;022;BOREMLOWSKA;14;32;17;35;    14 ;    17 
WARSZAWA;MAZOWIECKIE;04-307;022;MAKOWSKA;70;92;71;97;    70 ;    71 
WARSZAWA;MAZOWIECKIE;04-767;022;PATRIOT”W;0;0;271;313;     0 ;   271 
WARSZAWA;MAZOWIECKIE;04-308;022;LUBIESZOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-309;022;BOREMLOWSKA;2;12;1;15;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-310;022;BYCZY—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-310;022;P£OWCE;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-311;022;SZASER”W;60;72;55;71;    60 ;    55 
WARSZAWA;MAZOWIECKIE;04-312;022;OSOWSKA;20;40;29;43;    20 ;    29 
WARSZAWA;MAZOWIECKIE;04-313;022;ZANA TOMASZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-314;022;CH£OPICKIEGO J”ZEFA;2;46;1;47;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-306;022;SZASER”W;18;58;21;53;    18 ;    21 
WARSZAWA;MAZOWIECKIE;04-303;022;BI£GORAJSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-287;022;BESKIDZKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-288;022;£YSOG”RSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-289;022;ZAPA£CZANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-290;022;WIARUS6W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-291;022;PODOLSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-292;022;DYNOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-293;022;SZASER”W;2;16;1;19;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-294;022;KWATERY G£”WNEJ;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-769;022;CYLICHOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-302;022;OSOWSKA;2;18;1;27;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-768;022;MR”WCZA;52;80;87;171;    52 ;    87 
WARSZAWA;MAZOWIECKIE;04-303;022;PODHAJECKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-665;022; GRUDNIA;0;0;27;27;     0 ;    27 
WARSZAWA;MAZOWIECKIE;04-765;022;WI•ZANA;2;6;1;11;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-766;022;TRAKT LUBELSKI;174;222;153;183;   174 ;   153 
WARSZAWA;MAZOWIECKIE;04-316;022;ZBROJARSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-301;022;GROCHOWSKA;62;130;0;0;    62 ;     0 
WARSZAWA;MAZOWIECKIE;04-795;022;KULIGOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-316;022;£AZIEBNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-787;022;ZERZE—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-788;022;ZAB£UDOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-789;022;PO£UDNIOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-790;022;TRAKT LUBELSKI;70;172;91;151;    70 ;    91 
WARSZAWA;MAZOWIECKIE;04-791;022;CHODZIECKA;2;32764;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;04-792;022;MIEDZESZY—SKI WA£;260;320;0;0;   260 ;     0 
WARSZAWA;MAZOWIECKIE;04-792;022;WA£ MIEDZESZY—SKI;260;320;0;0;   260 ;     0 
WARSZAWA;MAZOWIECKIE;04-784;022;JUHAS”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-794;022;PEONII;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-783;022;TADØYCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-796;022;HELIOTROP”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-797;022;SKALNICOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-798;022;CYKLAMEN”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-801;022;EZOPA;2;46;1;47;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-801;022;LIPKOWSKA;2;46;1;37;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-801;022;WOL CI—SKA;2;38;1;37;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-802;022;£AB DZIA;2;46;1;29;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-806;022;LWOWSKA;48;32764;31;32765;    48 ;    31 
WARSZAWA;MAZOWIECKIE;04-793;022;PANORAMY;2;48;1;47;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-773;022;ROGATKOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-320;022;ZA£ ØE;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-317;022;DUDZIARSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-317;022;KOZIA G”RKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-319;022;MAKOWSKA;94;120;99;121;    94 ;    99 
WARSZAWA;MAZOWIECKIE;04-320;022;CH£ODNICZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-320;022;POKRZYWNICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-770;022;KWIAT”W POLSKLCH;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-771;022;£A—CUCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-786;022;BORK”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-772;022;NIEBIESKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-316;022;PAåNIK”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-774;022;W£ODZICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-775;022;ØONKILOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-776;022;èR”DLANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-778;022;ODESKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-779;022;GRUSZY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-780;022;POMARA—CZOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-781;022;KARTONOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-782;022;BRZOSKWINIOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-772;022;MODRZYKOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-824;022;ORZECHOWSKIEGO STANIS£AWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-823;022;ZIMOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-824;022;HERBACIANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-824;022;KOCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-380;022;MYCIELSKIEGO LUDWIKA;2;16;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;04-381;022;CHRZANOWSKIEGO WOJCIECHA;2;6;1;7;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-382;022;PRZEWORSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-384;022;WIATRACZNA;0;0;19;32765;     0 ;    19 
WARSZAWA;MAZOWIECKIE;04-666;022;RABATOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-379;022;MYCIELSKIEGO LUDWIKA;18;32764;19;32765;    18 ;    19 
WARSZAWA;MAZOWIECKIE;04-824;022;åR”DBOROWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-825;022;ALEKSANDROWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-667;022;TRAKT LUBELSKI;224;32764;185;32765;   224 ;   185 
WARSZAWA;MAZOWIECKIE;04-668;022;BIA£OBORSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-668;022;LEåNICZ”WKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-668;022;ZASTOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-669;022;KOBRY—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-386;022;NIZINNA;20;32764;13;32765;    20 ;    13 
WARSZAWA;MAZOWIECKIE;04-385;022;DWERNICKIEGO J”ZEFA;0;0;1;17;     0 ;     1 
WARSZAWA;MAZOWIECKIE;04-666;022;DZIELNICOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-805;022;LIPKOWSKA;48;32764;39;32765;    48 ;    39 
WARSZAWA;MAZOWIECKIE;04-819;022;SZCZYTOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-820;022;WILGI;66;32764;55;32765;    66 ;    55 
WARSZAWA;MAZOWIECKIE;04-822;022;IZBICKA;48;32764;49;32765;    48 ;    49 
WARSZAWA;MAZOWIECKIE;04-665;022;SZPARAGOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-823;022;SERDECZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-662;022;RUBINOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-823;022;JONTKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-666;022;PLAØOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-373;022;KICKIEGO LUDWIKA;0;0;1;9;     0 ;     1 
WARSZAWA;MAZOWIECKIE;04-860;022;WSPOMNIE—;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-376;022;PACA MICHA£A;48;32764;39;32765;    48 ;    39 
WARSZAWA;MAZOWIECKIE;04-377;022;DWERNICKIEGO J”ZEFA;0;0;19;25;     0 ;    19 
WARSZAWA;MAZOWIECKIE;04-378;022;DWERNICKIEGO J”ZEFA;2;18;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;04-388;022;PROCHOWA;34;32764;25;32765;    34 ;    25 
WARSZAWA;MAZOWIECKIE;04-662;022;SP”£DZIELCZA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-386;022;PACA MICHA£A;12;46;25;37;    12 ;    25 
WARSZAWA;MAZOWIECKIE;04-671;022;WJAZDOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-672;022;KLIMONTOWSKA;2;42;1;41;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-390;022;KICKIEGO LUDWIKA;22;32764;17;32765;    22 ;    17 
WARSZAWA;MAZOWIECKIE;04-671;022;DARNIOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-669;022;SPADOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-391;022;DWERNICKIEGO J”ZEFA;20;32764;0;0;    20 ;     0 
WARSZAWA;MAZOWIECKIE;04-392;022;CHRZANOWSKIEGO WOJCIECHA;8;32764;9;32765;     8 ;     9 
WARSZAWA;MAZOWIECKIE;04-393;022;SIENNICKA;28;32764;0;0;    28 ;     0 
WARSZAWA;MAZOWIECKIE;04-394;022;SIENNICKA;0;0;19;32765;     0 ;    19 
WARSZAWA;MAZOWIECKIE;04-395;022;SIENNICKA;16;26;13;17;    16 ;    13 
WARSZAWA;MAZOWIECKIE;04-836;022;LIMBY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-836;022;OTAWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-836;022;RAD£OWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-830;022;PLANETOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-819;022;SNYCERSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-389;022;KOBIELSKA;36;60;0;0;    36 ;     0 
WARSZAWA;MAZOWIECKIE;04-825;022;CHYLICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-825;022;M£ODZIEØY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-825;022;ROZSZERZONA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-826;022;HUFCOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-827;022;RAD£OWA;26;32764;13;32765;    26 ;    13 
WARSZAWA;MAZOWIECKIE;04-828;022;SZTYGAR”W;24;32764;25;32765;    24 ;    25 
WARSZAWA;MAZOWIECKIE;04-671;022;DYCHOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-830;022;OR£OWSKIEGO ALEKSANDRA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-387;022;MYCIELSKIEGO LUDWIKA;0;0;1;17;     0 ;     1 
WARSZAWA;MAZOWIECKIE;04-830;022;WISE£KI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-831;022;WILGI;2;64;1;53;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-832;022;PATRIOT”W;164;182;0;0;   164 ;     0 
WARSZAWA;MAZOWIECKIE;04-833;022;IZERSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-833;022;SZRENIAWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-834;022;OSTERWY JULIUSZA;2;28;1;27;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-835;022;;;;;;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-836;022;GREMPLARSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-829;022;KOSZ CI—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-812;022;SZCZYTNOWSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-367;022;ZAKOLE;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-368;022;GROCHOWSKA;224;248;0;0;   224 ;     0 
WARSZAWA;MAZOWIECKIE;04-812;022;MARTY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-813;022;KOPROWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-813;022;LIåCIENIA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-814;022;ASTRY;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-814;022;BACHUSA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-814;022;KAMELIOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-815;022;CYGA—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-815;022;CZO£GIST”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-816;022;JANOSIKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-812;022;KRASNOLUDK”W;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-807;022;PRZYLEåNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-837;022;BURZLIWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-806;022;PAJ CZA;24;32764;33;32765;    24 ;    33 
WARSZAWA;MAZOWIECKIE;04-362;022;NIZINNA;2;18;1;11;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-363;022;SZASER”W;0;0;129;32765;     0 ;   129 
WARSZAWA;MAZOWIECKIE;04-364;022;WIATRACZNA;0;0;13;17;     0 ;    13 
WARSZAWA;MAZOWIECKIE;04-365;022;WIATRACZNA;2;32764;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;04-366;022;WIATRACZNA;0;0;1;11;     0 ;     1 
WARSZAWA;MAZOWIECKIE;04-367;022;APTECZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-806;022;ZB”JNOG”RSKA;52;32764;41;32765;    52 ;    41 
WARSZAWA;MAZOWIECKIE;04-807;022;SOBIERAJSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-808;022;OSTERWY JULIUSZA;30;32764;29;32765;    30 ;    29 
WARSZAWA;MAZOWIECKIE;04-809;022;TRAKT NAPOLEO—SKI A;2;60;1;61;     2 ;     1 
WARSZAWA;MAZOWIECKIE;04-810;022;ØARECKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-811;022;FROFUBORSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-816;022;POWIATOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-367;022;KALE—SKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-369;022;KICKIEGO LUDWIKA;2;8;0;0;     2 ;     0 
WARSZAWA;MAZOWIECKIE;04-817;022;ARTYSTYCZNA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-817;022;KWITN•CEJ AKACJI;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-817;022;RAWICKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-818;022;CEMENTOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-818;022;PRABUCKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-818;022;SMOGORSKA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-819;022;PODMOK£A;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-805;022;WOL CI—SKA;40;32764;39;32765;    40 ;    39 
WARSZAWA;MAZOWIECKIE;04-371;022;KOBIELSKA;0;0;47;75;     0 ;    47 
WARSZAWA;MAZOWIECKIE;04-372;022;KOBIELSKA;78;94;77;91;    78 ;    77 
WARSZAWA;MAZOWIECKIE;04-664;022;LILIOWA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-664;022;FLORIANA;0;0;0;0;     0 ;     0 
WARSZAWA;MAZOWIECKIE;04-370;022;KOBIELSKA;62;76;0;0;    62 ;     0 
